# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-12-10", "time": "17:13:51.732", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0, "sensorUnits": ["", "", "", "", "", ""]}}
# EndOfHeader
12	0	0	0	0	506.000000	510.000000	1.000000	747.000000	50.000000	12.000000
13	0	0	0	0	513.000000	508.000000	0.000000	770.000000	49.000000	12.000000
14	0	0	0	0	512.000000	510.000000	0.000000	797.000000	49.000000	12.000000
15	0	0	0	0	502.000000	512.000000	0.000000	816.000000	48.000000	12.000000
0	0	0	0	0	508.000000	511.000000	0.000000	843.000000	48.000000	12.000000
1	0	0	0	0	499.000000	509.000000	0.000000	868.000000	47.000000	12.000000
2	0	0	0	0	512.000000	510.000000	0.000000	881.000000	47.000000	12.000000
3	0	0	0	0	506.000000	511.000000	0.000000	889.000000	48.000000	12.000000
4	0	0	0	0	508.000000	511.000000	1.000000	880.000000	48.000000	12.000000
5	0	0	0	0	506.000000	509.000000	0.000000	849.000000	48.000000	12.000000
6	0	0	0	0	507.000000	509.000000	0.000000	803.000000	48.000000	12.000000
7	0	0	0	0	509.000000	510.000000	0.000000	732.000000	47.000000	12.000000
8	0	0	0	0	503.000000	510.000000	0.000000	652.000000	46.000000	12.000000
9	0	0	0	0	508.000000	511.000000	0.000000	575.000000	46.000000	12.000000
10	0	0	0	0	509.000000	510.000000	0.000000	495.000000	44.000000	12.000000
11	0	0	0	0	509.000000	511.000000	0.000000	427.000000	43.000000	12.000000
12	0	0	0	0	508.000000	512.000000	1.000000	392.000000	42.000000	12.000000
13	0	0	0	0	505.000000	512.000000	0.000000	387.000000	41.000000	12.000000
14	0	0	0	0	505.000000	512.000000	0.000000	421.000000	41.000000	12.000000
15	0	0	0	0	508.000000	510.000000	0.000000	470.000000	41.000000	12.000000
0	0	0	0	0	515.000000	508.000000	1.000000	504.000000	41.000000	12.000000
1	0	0	0	0	511.000000	506.000000	0.000000	529.000000	41.000000	12.000000
2	0	0	0	0	511.000000	507.000000	0.000000	542.000000	42.000000	12.000000
3	0	0	0	0	510.000000	508.000000	0.000000	548.000000	42.000000	12.000000
4	0	0	0	0	516.000000	509.000000	0.000000	569.000000	42.000000	12.000000
5	0	0	0	0	502.000000	510.000000	0.000000	600.000000	41.000000	12.000000
6	0	0	0	0	510.000000	511.000000	0.000000	641.000000	39.000000	12.000000
7	0	0	0	0	504.000000	511.000000	0.000000	708.000000	38.000000	12.000000
8	0	0	0	0	513.000000	514.000000	1.000000	801.000000	37.000000	12.000000
9	0	0	0	0	510.000000	515.000000	0.000000	896.000000	38.000000	12.000000
10	0	0	0	0	508.000000	516.000000	0.000000	976.000000	38.000000	12.000000
11	0	0	0	0	516.000000	517.000000	0.000000	1018.000000	38.000000	12.000000
12	0	0	0	0	511.000000	516.000000	0.000000	1018.000000	38.000000	12.000000
13	0	0	0	0	511.000000	517.000000	0.000000	1018.000000	38.000000	12.000000
14	0	0	0	0	507.000000	519.000000	0.000000	1018.000000	37.000000	12.000000
15	0	0	0	0	512.000000	519.000000	0.000000	1018.000000	36.000000	12.000000
0	0	0	0	0	505.000000	518.000000	1.000000	1019.000000	36.000000	12.000000
1	0	0	0	0	507.000000	516.000000	0.000000	1018.000000	36.000000	12.000000
2	0	0	0	0	513.000000	516.000000	0.000000	1018.000000	37.000000	12.000000
3	0	0	0	0	515.000000	515.000000	0.000000	1018.000000	37.000000	12.000000
4	0	0	0	0	511.000000	514.000000	1.000000	1019.000000	38.000000	12.000000
5	0	0	0	0	511.000000	515.000000	0.000000	1018.000000	37.000000	12.000000
6	0	0	0	0	516.000000	513.000000	0.000000	1018.000000	37.000000	12.000000
7	0	0	0	0	503.000000	515.000000	0.000000	1018.000000	37.000000	12.000000
8	0	0	0	0	508.000000	514.000000	0.000000	1019.000000	37.000000	12.000000
9	0	0	0	0	505.000000	514.000000	0.000000	1018.000000	36.000000	12.000000
10	0	0	0	0	511.000000	512.000000	0.000000	1018.000000	36.000000	12.000000
11	0	0	0	0	510.000000	512.000000	0.000000	1018.000000	37.000000	12.000000
12	0	0	0	0	512.000000	512.000000	1.000000	1018.000000	37.000000	11.000000
13	0	0	0	0	511.000000	512.000000	0.000000	1018.000000	37.000000	12.000000
14	0	0	0	0	510.000000	512.000000	0.000000	1018.000000	37.000000	12.000000
15	0	0	0	0	516.000000	512.000000	0.000000	1018.000000	38.000000	12.000000
0	0	0	0	0	506.000000	511.000000	1.000000	1018.000000	38.000000	12.000000
1	0	0	0	0	511.000000	512.000000	0.000000	1018.000000	38.000000	12.000000
2	0	0	0	0	509.000000	513.000000	0.000000	1018.000000	38.000000	12.000000
3	0	0	0	0	515.000000	513.000000	0.000000	1017.000000	38.000000	12.000000
4	0	0	0	0	510.000000	513.000000	1.000000	973.000000	38.000000	12.000000
5	0	0	0	0	503.000000	512.000000	0.000000	952.000000	38.000000	12.000000
6	0	0	0	0	516.000000	514.000000	0.000000	948.000000	37.000000	12.000000
7	0	0	0	0	517.000000	514.000000	0.000000	964.000000	37.000000	12.000000
8	0	0	0	0	511.000000	513.000000	1.000000	1005.000000	38.000000	12.000000
9	0	0	0	0	508.000000	511.000000	0.000000	1018.000000	38.000000	12.000000
10	0	0	0	0	511.000000	511.000000	0.000000	1018.000000	38.000000	12.000000
11	0	0	0	0	504.000000	511.000000	0.000000	1017.000000	38.000000	12.000000
12	0	0	0	0	503.000000	512.000000	0.000000	1019.000000	38.000000	12.000000
13	0	0	0	0	520.000000	512.000000	0.000000	1018.000000	38.000000	12.000000
14	0	0	0	0	511.000000	513.000000	0.000000	1018.000000	38.000000	12.000000
15	0	0	0	0	508.000000	515.000000	0.000000	1017.000000	38.000000	12.000000
0	0	0	0	0	504.000000	514.000000	1.000000	1019.000000	38.000000	12.000000
1	0	0	0	0	504.000000	513.000000	0.000000	1018.000000	39.000000	12.000000
2	0	0	0	0	515.000000	514.000000	0.000000	1018.000000	40.000000	12.000000
3	0	0	0	0	509.000000	513.000000	0.000000	1018.000000	40.000000	12.000000
4	0	0	0	0	511.000000	515.000000	1.000000	1019.000000	39.000000	12.000000
5	0	0	0	0	502.000000	515.000000	0.000000	1018.000000	39.000000	12.000000
6	0	0	0	0	505.000000	515.000000	0.000000	1018.000000	39.000000	12.000000
7	0	0	0	0	515.000000	515.000000	0.000000	1018.000000	39.000000	12.000000
8	0	0	0	0	508.000000	513.000000	1.000000	1019.000000	39.000000	12.000000
9	0	0	0	0	515.000000	512.000000	0.000000	1018.000000	39.000000	12.000000
10	0	0	0	0	505.000000	513.000000	0.000000	1018.000000	39.000000	12.000000
11	0	0	0	0	509.000000	513.000000	0.000000	1018.000000	40.000000	12.000000
12	0	0	0	0	508.000000	513.000000	1.000000	1018.000000	40.000000	12.000000
13	0	0	0	0	508.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
14	0	0	0	0	506.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
15	0	0	0	0	514.000000	513.000000	0.000000	1018.000000	40.000000	12.000000
0	0	0	0	0	511.000000	513.000000	1.000000	1019.000000	40.000000	12.000000
1	0	0	0	0	510.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
2	0	0	0	0	500.000000	512.000000	0.000000	928.000000	39.000000	12.000000
3	0	0	0	0	515.000000	512.000000	0.000000	778.000000	39.000000	12.000000
4	0	0	0	0	508.000000	511.000000	1.000000	944.000000	39.000000	12.000000
5	0	0	0	0	510.000000	511.000000	0.000000	944.000000	40.000000	12.000000
6	0	0	0	0	496.000000	512.000000	0.000000	854.000000	40.000000	12.000000
7	0	0	0	0	510.000000	513.000000	0.000000	822.000000	40.000000	12.000000
8	0	0	0	0	499.000000	512.000000	1.000000	841.000000	40.000000	12.000000
9	0	0	0	0	508.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
10	0	0	0	0	497.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
11	0	0	0	0	539.000000	514.000000	0.000000	1018.000000	40.000000	12.000000
12	0	0	0	0	510.000000	513.000000	1.000000	1019.000000	40.000000	12.000000
13	0	0	0	0	511.000000	512.000000	0.000000	1018.000000	40.000000	12.000000
14	0	0	0	0	504.000000	514.000000	0.000000	1018.000000	39.000000	12.000000
15	0	0	0	0	532.000000	515.000000	0.000000	1018.000000	39.000000	12.000000
0	0	0	0	0	512.000000	514.000000	1.000000	1019.000000	39.000000	12.000000
1	0	0	0	0	520.000000	514.000000	0.000000	1019.000000	38.000000	12.000000
2	0	0	0	0	496.000000	514.000000	0.000000	1018.000000	38.000000	12.000000
3	0	0	0	0	539.000000	516.000000	1.000000	1018.000000	38.000000	12.000000
4	0	0	0	0	495.000000	515.000000	1.000000	1019.000000	38.000000	12.000000
5	0	0	0	0	504.000000	513.000000	0.000000	1019.000000	38.000000	12.000000
6	0	0	0	0	507.000000	514.000000	1.000000	1018.000000	38.000000	12.000000
7	0	0	0	0	529.000000	515.000000	0.000000	1018.000000	38.000000	12.000000
8	0	0	0	0	508.000000	514.000000	1.000000	1019.000000	38.000000	12.000000
