# OpenSignals Text File Format. Version 1
# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-11-3", "time": "13:22:7.976", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	509	513	0	619	39	2	
1	0	0	0	0	512	512	0	609	39	2	
2	0	0	0	0	508	513	0	596	39	2	
3	0	0	0	0	507	512	0	588	39	2	
4	0	0	0	0	505	512	1	584	39	2	
5	0	0	0	0	507	513	0	582	39	2	
6	0	0	0	0	516	514	0	587	39	2	
7	0	0	0	0	513	515	0	593	39	2	
8	0	0	0	0	515	514	0	589	39	2	
9	0	0	0	0	515	512	0	574	39	2	
10	0	0	0	0	512	515	0	555	39	2	
11	0	0	0	0	503	514	0	530	39	2	
12	0	0	0	0	513	513	0	509	39	2	
13	0	0	0	0	509	511	0	513	39	2	
14	0	0	0	0	505	511	0	511	39	2	
15	0	0	0	0	510	512	0	519	39	2	
0	0	0	0	0	507	512	1	527	38	2	
1	0	0	0	0	511	511	0	537	39	2	
2	0	0	0	0	501	510	0	546	39	2	
3	0	0	0	0	513	511	0	546	39	2	
4	0	0	0	0	511	510	1	539	38	2	
5	0	0	0	0	516	510	0	539	39	2	
6	0	0	0	0	512	511	0	536	39	2	
7	0	0	0	0	512	512	0	533	39	2	
8	0	0	0	0	512	514	1	520	39	2	
9	0	0	0	0	516	513	0	503	39	2	
10	0	0	0	0	510	513	0	486	39	2	
11	0	0	0	0	515	514	0	471	39	2	
12	0	0	0	0	516	514	1	456	38	2	
13	0	0	0	0	504	514	0	450	39	2	
14	0	0	0	0	511	514	0	451	39	2	
15	0	0	0	0	507	513	0	467	39	2	
0	0	0	0	0	510	513	0	470	39	2	
1	0	0	0	0	506	513	0	479	39	2	
2	0	0	0	0	511	513	0	488	39	2	
3	0	0	0	0	511	513	0	502	39	2	
4	0	0	0	0	508	514	1	522	39	2	
5	0	0	0	0	507	512	0	535	39	2	
