# OpenSignals Text File Format. Version 1
# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-10-4", "time": "12:25:52.503", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	510	510	0	1018	39	21	
1	0	0	0	0	505	508	0	1018	39	21	
2	0	0	0	0	510	508	0	1018	39	21	
3	0	0	0	0	514	510	0	1018	39	21	
4	0	0	0	0	512	509	1	1019	39	21	
5	0	0	0	0	508	508	0	987	39	21	
6	0	0	0	0	509	509	0	987	38	21	
7	0	0	0	0	510	511	0	977	39	21	
8	0	0	0	0	519	511	0	965	39	21	
9	0	0	0	0	509	512	0	963	39	21	
10	0	0	0	0	511	512	0	966	39	21	
11	0	0	0	0	508	513	0	979	39	21	
12	0	0	0	0	505	513	1	994	39	21	
13	0	0	0	0	508	512	0	996	39	21	
14	0	0	0	0	511	515	0	982	38	21	
15	0	0	0	0	507	515	0	973	38	21	
0	0	0	0	0	503	516	1	960	38	21	
1	0	0	0	0	511	515	0	963	39	21	
2	0	0	0	0	511	514	0	945	39	21	
3	0	0	0	0	511	515	0	929	39	21	
4	0	0	0	0	512	513	0	906	39	21	
5	0	0	0	0	512	512	0	889	39	21	
6	0	0	0	0	519	511	0	887	38	21	
7	0	0	0	0	516	512	0	894	39	21	
8	0	0	0	0	514	512	1	896	38	21	
9	0	0	0	0	511	510	0	894	39	21	
10	0	0	0	0	513	510	0	889	39	21	
11	0	0	0	0	515	510	0	899	39	21	
12	0	0	0	0	503	511	1	902	39	21	
13	0	0	0	0	506	511	0	919	39	21	
14	0	0	0	0	504	511	0	924	38	21	
15	0	0	0	0	519	511	0	923	38	21	
0	0	0	0	0	511	511	0	920	39	21	
1	0	0	0	0	513	512	0	920	39	21	
2	0	0	0	0	508	511	0	912	39	21	
3	0	0	0	0	505	511	0	906	39	21	
4	0	0	0	0	508	513	0	900	39	21	
5	0	0	0	0	514	511	0	887	39	21	
6	0	0	0	0	513	511	0	880	38	21	
7	0	0	0	0	516	513	0	856	38	21	
8	0	0	0	0	505	512	0	847	39	21	
9	0	0	0	0	511	508	0	827	39	21	
10	0	0	0	0	505	509	0	806	39	21	
11	0	0	0	0	513	513	0	794	39	21	
12	0	0	0	0	510	515	1	780	39	21	
13	0	0	0	0	504	513	0	788	39	21	
14	0	0	0	0	513	511	0	795	38	21	
15	0	0	0	0	506	511	0	804	39	21	
0	0	0	0	0	508	511	1	814	38	21	
1	0	0	0	0	512	512	0	832	39	21	
2	0	0	0	0	506	512	0	837	39	21	
3	0	0	0	0	510	511	0	840	38	21	
4	0	0	0	0	506	513	1	835	39	21	
5	0	0	0	0	510	513	0	830	39	21	
6	0	0	0	0	510	514	0	811	38	21	
7	0	0	0	0	513	513	0	790	38	21	
8	0	0	0	0	508	511	0	771	39	21	
9	0	0	0	0	513	511	0	756	39	21	
10	0	0	0	0	519	511	0	750	39	21	
11	0	0	0	0	517	512	0	747	39	21	
12	0	0	0	0	515	512	1	753	39	21	
13	0	0	0	0	499	510	0	760	39	21	
14	0	0	0	0	511	511	0	771	38	21	
15	0	0	0	0	507	511	0	782	39	21	
0	0	0	0	0	505	512	1	781	38	21	
1	0	0	0	0	513	513	0	778	39	21	
2	0	0	0	0	510	513	0	766	39	21	
3	0	0	0	0	512	513	0	759	39	21	
4	0	0	0	0	506	515	0	760	39	21	
5	0	0	0	0	510	513	0	759	38	21	
6	0	0	0	0	515	512	0	761	38	21	
7	0	0	0	0	515	512	0	766	39	21	
8	0	0	0	0	519	512	1	767	38	21	
9	0	0	0	0	514	513	0	776	39	21	
10	0	0	0	0	513	512	0	779	39	21	
11	0	0	0	0	510	511	0	770	39	21	
12	0	0	0	0	505	513	0	774	39	21	
13	0	0	0	0	515	513	0	783	39	21	
14	0	0	0	0	505	512	0	787	38	21	
15	0	0	0	0	507	512	0	787	39	21	
0	0	0	0	0	505	511	0	783	39	21	
1	0	0	0	0	503	511	0	772	39	21	
2	0	0	0	0	504	512	0	760	39	21	
3	0	0	0	0	510	512	0	743	38	21	
4	0	0	0	0	508	511	1	729	39	21	
5	0	0	0	0	516	510	0	703	38	21	
6	0	0	0	0	510	509	0	676	38	21	
7	0	0	0	0	517	510	0	667	39	21	
8	0	0	0	0	513	510	0	651	39	21	
9	0	0	0	0	504	508	0	638	39	21	
10	0	0	0	0	506	510	0	630	39	21	
11	0	0	0	0	512	511	0	622	38	21	
12	0	0	0	0	513	511	0	621	39	21	
13	0	0	0	0	518	511	0	630	38	21	
14	0	0	0	0	516	512	0	643	38	21	
15	0	0	0	0	506	512	0	654	38	21	
0	0	0	0	0	509	512	0	647	38	21	
1	0	0	0	0	506	513	0	636	39	21	
2	0	0	0	0	508	514	0	632	39	21	
3	0	0	0	0	503	514	0	637	39	21	
4	0	0	0	0	512	513	0	640	39	21	
5	0	0	0	0	512	512	0	649	38	21	
6	0	0	0	0	510	512	0	669	38	21	
7	0	0	0	0	502	513	0	697	38	21	
8	0	0	0	0	507	510	0	725	39	21	
9	0	0	0	0	513	511	0	725	39	21	
10	0	0	0	0	507	511	0	705	39	21	
11	0	0	0	0	509	509	0	683	39	21	
12	0	0	0	0	515	510	0	661	39	21	
13	0	0	0	0	510	512	0	664	39	21	
14	0	0	0	0	510	511	0	669	38	21	
15	0	0	0	0	514	512	0	677	39	21	
0	0	0	0	0	511	512	0	678	39	21	
1	0	0	0	0	499	511	0	685	39	21	
2	0	0	0	0	513	511	0	678	39	21	
3	0	0	0	0	511	511	0	694	39	21	
4	0	0	0	0	502	510	0	712	39	21	
5	0	0	0	0	508	510	0	717	39	21	
6	0	0	0	0	511	510	0	696	38	21	
7	0	0	0	0	508	511	0	668	38	21	
8	0	0	0	0	519	510	0	650	38	21	
9	0	0	0	0	510	511	0	638	39	21	
10	0	0	0	0	501	511	0	636	39	21	
11	0	0	0	0	514	512	0	638	38	21	
12	0	0	0	0	510	511	0	637	39	21	
13	0	0	0	0	513	508	0	636	39	21	
14	0	0	0	0	516	508	0	646	38	21	
15	0	0	0	0	513	510	0	663	39	21	
0	0	0	0	0	509	512	0	674	39	21	
1	0	0	0	0	503	514	0	675	39	21	
2	0	0	0	0	503	511	0	689	39	21	
3	0	0	0	0	506	511	0	723	39	21	
4	0	0	0	0	504	512	0	755	39	21	
5	0	0	0	0	511	511	0	765	39	21	
6	0	0	0	0	514	512	0	780	38	21	
7	0	0	0	0	510	511	0	790	39	21	
8	0	0	0	0	519	513	1	787	38	21	
9	0	0	0	0	510	512	0	771	39	21	
10	0	0	0	0	510	512	0	760	39	21	
11	0	0	0	0	517	513	0	751	39	21	
12	0	0	0	0	508	512	0	735	39	21	
13	0	0	0	0	507	512	0	728	39	21	
14	0	0	0	0	512	511	0	719	38	21	
15	0	0	0	0	508	512	0	710	39	21	
0	0	0	0	0	507	513	1	702	38	21	
1	0	0	0	0	509	512	0	689	39	21	
2	0	0	0	0	511	512	0	666	39	21	
3	0	0	0	0	507	514	0	643	39	21	
4	0	0	0	0	510	513	1	617	39	21	
5	0	0	0	0	503	512	0	610	39	21	
6	0	0	0	0	515	511	0	609	38	21	
7	0	0	0	0	512	513	0	618	39	21	
8	0	0	0	0	510	510	0	617	39	21	
9	0	0	0	0	509	510	0	617	39	21	
10	0	0	0	0	509	511	0	608	39	21	
11	0	0	0	0	519	512	0	606	39	21	
12	0	0	0	0	505	514	1	604	39	21	
13	0	0	0	0	506	512	0	599	39	21	
14	0	0	0	0	510	513	0	594	38	21	
15	0	0	0	0	511	512	0	599	39	21	
0	0	0	0	0	510	511	0	602	39	21	
