# OpenSignals Text File Format. Version 1
# {"84:BA:20:AE:BF:DA": {"position": 0, "device": "bitalino_rev", "device name": "84:BA:20:AE:BF:DA", "device connection": "BTH84:BA:20:AE:BF:DA", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-11-16", "time": "17:32:21.225", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	511	0	615	38	0	
1	0	0	0	0	504	511	0	603	38	0	
2	0	0	0	0	511	512	0	600	38	0	
3	0	0	0	0	504	512	0	604	38	0	
4	0	0	0	0	507	511	1	608	38	0	
5	0	0	0	0	515	511	0	620	38	0	
6	0	0	0	0	514	512	0	619	38	0	
7	0	0	0	0	507	512	0	616	38	0	
8	0	0	0	0	504	511	0	603	38	0	
9	0	0	0	0	513	511	0	591	38	0	
10	0	0	0	0	511	512	0	569	38	0	
11	0	0	0	0	512	513	0	538	38	0	
12	0	0	0	0	512	512	1	492	38	0	
13	0	0	0	0	511	511	0	439	38	0	
14	0	0	0	0	514	511	0	398	38	0	
15	0	0	0	0	518	513	0	363	38	0	
0	0	0	0	0	510	515	1	350	38	0	
1	0	0	0	0	501	512	0	363	38	0	
2	0	0	0	0	508	514	0	399	38	0	
3	0	0	0	0	512	513	0	462	38	0	
4	0	0	0	0	507	511	1	543	38	0	
5	0	0	0	0	511	511	0	610	38	0	
6	0	0	0	0	516	512	0	655	38	0	
7	0	0	0	0	509	511	0	684	38	0	
8	0	0	0	0	508	511	0	700	38	0	
9	0	0	0	0	507	511	0	703	38	0	
10	0	0	0	0	513	512	0	691	38	0	
11	0	0	0	0	509	512	0	666	38	0	
12	0	0	0	0	511	513	0	627	38	0	
13	0	0	0	0	506	512	0	576	38	0	
14	0	0	0	0	517	512	0	529	38	0	
15	0	0	0	0	513	514	0	492	38	0	
0	0	0	0	0	511	511	0	475	38	0	
1	0	0	0	0	512	513	0	457	38	0	
2	0	0	0	0	506	513	0	441	38	0	
3	0	0	0	0	509	514	0	427	38	0	
4	0	0	0	0	506	513	1	414	38	0	
5	0	0	0	0	513	511	0	409	38	0	
6	0	0	0	0	512	510	0	415	38	0	
7	0	0	0	0	508	510	0	420	38	0	
8	0	0	0	0	509	510	1	441	38	0	
9	0	0	0	0	511	508	0	447	38	0	
10	0	0	0	0	517	511	0	472	38	0	
11	0	0	0	0	513	512	0	509	38	0	
12	0	0	0	0	512	511	1	564	38	0	
13	0	0	0	0	511	510	0	606	38	0	
14	0	0	0	0	509	511	0	614	38	0	
15	0	0	0	0	500	512	0	611	38	0	
0	0	0	0	0	515	512	1	608	38	0	
1	0	0	0	0	512	511	0	577	38	0	
2	0	0	0	0	513	511	0	562	38	0	
3	0	0	0	0	509	513	0	550	38	0	
4	0	0	0	0	512	514	1	529	38	0	
5	0	0	0	0	510	514	0	529	38	0	
6	0	0	0	0	515	515	0	529	38	0	
7	0	0	0	0	511	516	0	504	38	0	
8	0	0	0	0	517	515	1	467	38	0	
9	0	0	0	0	508	513	0	434	38	0	
10	0	0	0	0	506	513	0	398	38	0	
11	0	0	0	0	507	513	0	362	38	0	
12	0	0	0	0	508	513	1	340	38	0	
13	0	0	0	0	503	514	0	348	38	0	
14	0	0	0	0	510	513	0	379	38	0	
15	0	0	0	0	508	513	0	421	38	0	
0	0	0	0	0	511	513	1	466	38	0	
1	0	0	0	0	510	513	0	508	38	0	
2	0	0	0	0	510	512	0	553	38	0	
3	0	0	0	0	506	512	0	581	38	0	
4	0	0	0	0	511	512	0	579	38	0	
5	0	0	0	0	502	514	0	557	38	0	
6	0	0	0	0	510	512	0	516	38	0	
7	0	0	0	0	507	513	0	462	38	0	
8	0	0	0	0	512	513	1	393	38	0	
9	0	0	0	0	514	512	0	322	38	0	
10	0	0	0	0	509	511	0	258	38	0	
11	0	0	0	0	513	511	0	210	38	0	
12	0	0	0	0	516	512	1	198	38	0	
13	0	0	0	0	516	512	0	221	38	0	
14	0	0	0	0	505	513	0	275	38	0	
15	0	0	0	0	507	514	0	345	38	0	
0	0	0	0	0	514	515	1	408	38	0	
1	0	0	0	0	511	512	0	475	38	0	
2	0	0	0	0	515	510	0	550	38	0	
3	0	0	0	0	510	511	0	621	38	0	
4	0	0	0	0	506	510	0	662	38	0	
5	0	0	0	0	510	510	0	681	38	0	
6	0	0	0	0	510	511	0	682	38	0	
7	0	0	0	0	504	513	0	675	38	0	
8	0	0	0	0	511	513	1	668	38	0	
9	0	0	0	0	505	513	0	664	38	0	
10	0	0	0	0	512	512	0	655	38	0	
11	0	0	0	0	510	512	0	664	38	0	
12	0	0	0	0	511	511	0	692	38	0	
13	0	0	0	0	519	512	0	726	38	0	
14	0	0	0	0	511	513	0	752	38	0	
15	0	0	0	0	509	513	0	765	38	0	
0	0	0	0	0	508	515	1	766	38	0	
1	0	0	0	0	511	514	0	767	38	0	
2	0	0	0	0	510	515	0	775	38	0	
3	0	0	0	0	505	517	0	797	38	0	
4	0	0	0	0	508	512	1	829	38	0	
5	0	0	0	0	511	513	0	871	38	0	
6	0	0	0	0	510	514	0	905	38	0	
7	0	0	0	0	509	515	0	945	38	0	
8	0	0	0	0	505	512	0	987	38	0	
9	0	0	0	0	511	511	0	1018	38	0	
10	0	0	0	0	514	513	0	1018	38	0	
11	0	0	0	0	505	515	0	1018	38	0	
12	0	0	0	0	518	515	1	1018	38	0	
